EXPLAIN
TAG	CV
TITLE	LABEL	Cyclic Voltammetry	Test &Identifier
DATE	LABEL	10/16/2018	Date
TIME	LABEL	11:46:46	Time
NOTES	NOTES	1	&Notes...
	
PSTAT	PSTAT	REF600-21050	Potentiostat
VINIT	POTEN	-5.00000E-001	F	Initial &E (V)
VLIMIT1	POTEN	4.00000E-001	F	Scan Limit &1 (V)
VLIMIT2	POTEN	-5.00000E-001	F	Scan Limit &2 (V)
VFINAL	POTEN	-5.00000E-001	F	Final &E (V)
SCANRATE	QUANT	2.49999E+002	&Scan Rate (mV/s)
STEPSIZE	QUANT	5.00000E-001	St&ep Size (mV)
CYCLES	IQUANT	2	C&ycles (#)
IMODE	SELECTOR	1	I/E Range &Mode
IRANGE	QUANT	1.00000E+001	&Max Current (mA)
AREA	QUANT	1.00000E+000	Electrode &Area (cm^2)
ELECTRODETYPE	SELECTOR	1	Electrode Type
STRIPPING	TOGGLE	F	Used for Stripping
POLARITY	TOGGLE	F	Signal Polarity
CONDIT	TWOPARAM	F	1.50000E+001	0.00000E+000	Conditionin&g	Time(s)	E(V)
DELAY	TWOPARAM	F	3.00000E+001	0.00000E+000	Init. De&lay	Time(s)	Stab.(mV/s)
EQDELAY	QUANT	1.00000E+001	Equil. &Time (s)
IRCOMP	SELECTOR	0	IRCom&p
PFCOR	QUANT	3.32000E+001	PF Corr. (ohm)
SAMPLINGMODE	SELECTOR	1	Sampling &Mode
EOC	QUANT	0	Open Circuit (V)
PSTATMODEL	IQUANT	4	Pstat Model
PSTATSECTION	LABEL	REF600-21050	Pstat Section
PSTATSERIALNO	LABEL	21050	Pstat Serial Number
CTRLMODE	IQUANT	1	Control Mode
IESTAB	IQUANT	2	I/E Stability
CASPEED	IQUANT	2	Control Amp Speed
CONVENTION	IQUANT	1	Current Convention
ICHRANGE	IQUANT	2	Ich Range
ICHRANGEMODE	TOGGLE	F	Ich Auto Range
ICHOFFSETENABLE	TOGGLE	F	Ich Offset Enable
ICHOFFSET	QUANT	0	Ich Offset (V)
ICHFILTER	IQUANT	2	Ich Filter
VCHRANGE	IQUANT	2	Vch Range
VCHRANGEMODE	TOGGLE	F	Vch Auto Range
VCHOFFSETENABLE	TOGGLE	F	Vch Offset Enable
VCHOFFSET	QUANT	0	Vch Offset (V)
VCHFILTER	IQUANT	2	Vch Filter
ACHRANGE	IQUANT	2	Ach Range
ACHOFFSETENABLE	TOGGLE	F	Ach Offset Enable
ACHOFFSET	QUANT	0	Ach Offset (V)
ACHFILTER	IQUANT	1	Ach Filter
IERANGELOWERLIMIT	IQUANT	1	I/E Range Lower Limit
IERANGEMODE	TOGGLE	F	I/E AutoRange
IERANGE	IQUANT	10	I/E Range
POSFEEDENABLE	TOGGLE	F	Positive Feedback IR Comp
POSFEEDRESISTANCE	QUANT	0	Positive Feedback Resistance (ohm)
ACHSELECT	IQUANT	0	Ach Select
CABLEID	IQUANT	13	Cable ID
DCCALDATE	LABEL	8/29/2018	DC Calibration Date
ACCALDATE	LABEL	8/29/2018	AC Calibration Date
THERMOSELECT	IQUANT	1	Thermo Select
FRAMEWORKVERSION	QUANT	6.32	Framework Version
INSTRUMENTVERSION	LABEL	3.50	Instrument Version
CURVE1	TABLE
	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over
	29	0.06	-4.85623E-001	-9.82518E-005	0.00000E+000	-4.85500E-001	7.80994E-004	10	...........
	30	0.062	-4.85140E-001	-9.82518E-005	0.00000E+000	-4.85000E-001	7.93494E-004	10	...........
	31	0.064	-4.84615E-001	-9.86685E-005	0.00000E+000	-4.84500E-001	8.01827E-004	10	...........
	32	0.066	-4.84069E-001	-9.85018E-005	0.00000E+000	-4.84000E-001	7.68494E-004	10	...........
	33	0.068	-4.83665E-001	-9.80851E-005	0.00000E+000	-4.83500E-001	7.80994E-004	10	...........
	34	0.07	-4.83132E-001	-9.80018E-005	0.00000E+000	-4.83000E-001	8.05993E-004	10	...........
	35	0.072	-4.82594E-001	-9.79184E-005	0.00000E+000	-4.82500E-001	7.97660E-004	10	...........
	36	0.074	-4.82165E-001	-9.77518E-005	0.00000E+000	-4.82000E-001	7.80994E-004	10	...........
	37	0.076	-4.81619E-001	-9.81684E-005	0.00000E+000	-4.81500E-001	7.85160E-004	10	...........
	38	0.078	-4.81140E-001	-9.82518E-005	0.00000E+000	-4.81000E-001	7.89327E-004	10	...........
	39	0.08	-4.80661E-001	-9.77518E-005	0.00000E+000	-4.80500E-001	7.85160E-004	10	...........
	40	0.082	-4.80103E-001	-9.71684E-005	0.00000E+000	-4.80000E-001	7.85160E-004	10	...........
	41	0.084	-4.79698E-001	-9.73351E-005	0.00000E+000	-4.79500E-001	7.55994E-004	10	...........
	42	0.086	-4.79161E-001	-9.71684E-005	0.00000E+000	-4.79000E-001	7.97660E-004	10	...........
	43	0.088	-4.78607E-001	-9.71684E-005	0.00000E+000	-4.78500E-001	7.89327E-004	10	...........
	44	0.09	-4.78161E-001	-9.70017E-005	0.00000E+000	-4.78000E-001	7.76827E-004	10	...........
	45	0.092	-4.77615E-001	-9.75018E-005	0.00000E+000	-4.77500E-001	7.93494E-004	10	...........
	46	0.094	-4.77144E-001	-9.69184E-005	0.00000E+000	-4.77000E-001	8.01827E-004	10	...........
	47	0.096	-4.76615E-001	-9.68351E-005	0.00000E+000	-4.76500E-001	7.55994E-004	10	...........
	48	0.098	-4.76136E-001	-9.76684E-005	0.00000E+000	-4.76000E-001	7.89327E-004	10	...........
	49	0.1	-4.75611E-001	-9.74184E-005	0.00000E+000	-4.75500E-001	7.68494E-004	10	...........
	50	0.102	-4.75103E-001	-9.65851E-005	0.00000E+000	-4.75000E-001	7.89327E-004	10	...........
	51	0.104	-4.74628E-001	-9.70017E-005	0.00000E+000	-4.74500E-001	7.89327E-004	10	...........
	52	0.106	-4.74111E-001	-9.60850E-005	0.00000E+000	-4.74000E-001	7.72661E-004	10	...........
	53	0.108	-4.73636E-001	-9.70017E-005	0.00000E+000	-4.73500E-001	7.68494E-004	10	...........
	54	0.11	-4.73049E-001	-9.65851E-005	0.00000E+000	-4.73000E-001	7.97660E-004	10	...........
	55	0.112	-4.72619E-001	-9.65017E-005	0.00000E+000	-4.72500E-001	7.80994E-004	10	...........
	56	0.114	-4.72044E-001	-9.67517E-005	0.00000E+000	-4.72000E-001	7.80994E-004	10	...........
	57	0.116	-4.71715E-001	-9.67517E-005	0.00000E+000	-4.71500E-001	7.89327E-004	10	...........
	58	0.118	-4.71132E-001	-9.66684E-005	0.00000E+000	-4.71000E-001	7.97660E-004	10	...........
	59	0.12	-4.70594E-001	-9.65851E-005	0.00000E+000	-4.70500E-001	7.51828E-004	10	...........
	60	0.122	-4.70169E-001	-9.65017E-005	0.00000E+000	-4.70000E-001	7.97660E-004	10	...........
	61	0.124	-4.69607E-001	-9.65851E-005	0.00000E+000	-4.69500E-001	7.85160E-004	10	...........
	62	0.126	-4.69128E-001	-9.70017E-005	0.00000E+000	-4.69000E-001	7.68494E-004	10	...........
	63	0.128	-4.68636E-001	-9.63350E-005	0.00000E+000	-4.68500E-001	7.72661E-004	10	...........
	64	0.13	-4.68103E-001	-9.65851E-005	0.00000E+000	-4.68000E-001	7.89327E-004	10	...........
	65	0.132	-4.67657E-001	-9.60850E-005	0.00000E+000	-4.67500E-001	8.01827E-004	10	...........
	66	0.134	-4.67124E-001	-9.55017E-005	0.00000E+000	-4.67000E-001	7.89327E-004	10	...........
	67	0.136	-4.66636E-001	-9.54183E-005	0.00000E+000	-4.66500E-001	7.68494E-004	10	...........
	68	0.138	-4.66161E-001	-9.57517E-005	0.00000E+000	-4.66000E-001	8.05993E-004	10	...........
	69	0.14	-4.65611E-001	-9.62517E-005	0.00000E+000	-4.65500E-001	7.80994E-004	10	...........
	70	0.142	-4.65157E-001	-9.64184E-005	0.00000E+000	-4.65000E-001	7.80994E-004	10	...........
	71	0.144	-4.64674E-001	-9.58350E-005	0.00000E+000	-4.64500E-001	7.97660E-004	10	...........
	72	0.146	-4.64124E-001	-9.55017E-005	0.00000E+000	-4.64000E-001	7.89327E-004	10	...........
	73	0.148	-4.63720E-001	-9.55850E-005	0.00000E+000	-4.63500E-001	7.72661E-004	10	...........
	74	0.15	-4.63149E-001	-9.65017E-005	0.00000E+000	-4.63000E-001	7.72661E-004	10	...........
	75	0.152	-4.62615E-001	-9.58350E-005	0.00000E+000	-4.62500E-001	8.05993E-004	10	...........
	76	0.154	-4.62199E-001	-9.59184E-005	0.00000E+000	-4.62000E-001	7.64327E-004	10	...........
	77	0.156	-4.61636E-001	-9.56684E-005	0.00000E+000	-4.61500E-001	8.14327E-004	10	...........
	78	0.158	-4.61178E-001	-9.58350E-005	0.00000E+000	-4.61000E-001	7.64327E-004	10	...........
	79	0.16	-4.60657E-001	-9.51683E-005	0.00000E+000	-4.60500E-001	7.80994E-004	10	...........
	80	0.162	-4.60078E-001	-9.58350E-005	0.00000E+000	-4.60000E-001	7.72661E-004	10	...........
	81	0.164	-4.59607E-001	-9.50017E-005	0.00000E+000	-4.59500E-001	8.10160E-004	10	...........
	82	0.166	-4.59116E-001	-9.55850E-005	0.00000E+000	-4.59000E-001	7.85160E-004	10	...........
	83	0.168	-4.58532E-001	-9.54183E-005	0.00000E+000	-4.58500E-001	7.76827E-004	10	...........
	84	0.17	-4.58128E-001	-9.53350E-005	0.00000E+000	-4.58000E-001	7.68494E-004	10	...........
	85	0.172	-4.57591E-001	-9.55850E-005	0.00000E+000	-4.57500E-001	8.14327E-004	10	...........
	86	0.174	-4.57116E-001	-9.40850E-005	0.00000E+000	-4.57000E-001	8.01827E-004	10	...........
	87	0.176	-4.56632E-001	-9.47517E-005	0.00000E+000	-4.56500E-001	8.05993E-004	10	...........
	88	0.178	-4.56095E-001	-9.52517E-005	0.00000E+000	-4.56000E-001	8.01827E-004	10	...........
	89	0.18	-4.55657E-001	-9.55017E-005	0.00000E+000	-4.55500E-001	8.01827E-004	10	...........
	90	0.182	-4.55120E-001	-9.55017E-005	0.00000E+000	-4.55000E-001	7.97660E-004	10	...........
	91	0.184	-4.54566E-001	-9.56684E-005	0.00000E+000	-4.54500E-001	7.93494E-004	10	...........
	92	0.186	-4.54153E-001	-9.48350E-005	0.00000E+000	-4.54000E-001	7.97660E-004	10	...........
	93	0.188	-4.53574E-001	-9.48350E-005	0.00000E+000	-4.53500E-001	7.93494E-004	10	...........
	94	0.19	-4.53124E-001	-9.47517E-005	0.00000E+000	-4.53000E-001	7.68494E-004	10	...........
	95	0.192	-4.52624E-001	-9.50850E-005	0.00000E+000	-4.52500E-001	7.72661E-004	10	...........
	96	0.194	-4.52128E-001	-9.47517E-005	0.00000E+000	-4.52000E-001	7.76827E-004	10	...........
	97	0.196	-4.51582E-001	-9.50850E-005	0.00000E+000	-4.51500E-001	8.05993E-004	10	...........
	98	0.198	-4.51120E-001	-9.48350E-005	0.00000E+000	-4.51000E-001	7.97660E-004	10	...........
	99	0.2	-4.50616E-001	-9.53350E-005	0.00000E+000	-4.50500E-001	7.68494E-004	10	...........
	100	0.202	-4.50161E-001	-9.42516E-005	0.00000E+000	-4.50000E-001	7.60161E-004	10	...........
	101	0.204	-4.49624E-001	-9.49183E-005	0.00000E+000	-4.49500E-001	7.76827E-004	10	...........
	102	0.206	-4.49103E-001	-9.52517E-005	0.00000E+000	-4.49000E-001	7.89327E-004	10	...........
	103	0.208	-4.48657E-001	-9.45016E-005	0.00000E+000	-4.48500E-001	7.60161E-004	10	...........
	104	0.21	-4.48141E-001	-9.45850E-005	0.00000E+000	-4.48000E-001	7.89327E-004	10	...........
	105	0.212	-4.47620E-001	-9.45850E-005	0.00000E+000	-4.47500E-001	7.60161E-004	10	...........
	106	0.214	-4.47141E-001	-9.47517E-005	0.00000E+000	-4.47000E-001	8.05993E-004	10	...........
	107	0.216	-4.46561E-001	-9.45850E-005	0.00000E+000	-4.46500E-001	7.76827E-004	10	...........
	108	0.218	-4.46186E-001	-9.44183E-005	0.00000E+000	-4.46000E-001	7.89327E-004	10	...........
	109	0.22	-4.45587E-001	-9.40850E-005	0.00000E+000	-4.45500E-001	7.97660E-004	10	...........
	110	0.222	-4.45124E-001	-9.44183E-005	0.00000E+000	-4.45000E-001	8.10160E-004	10	...........
	111	0.224	-4.44628E-001	-9.43350E-005	0.00000E+000	-4.44500E-001	7.76827E-004	10	...........
	112	0.226	-4.44062E-001	-9.40850E-005	0.00000E+000	-4.44000E-001	8.01827E-004	10	...........
	113	0.228	-4.43632E-001	-9.39183E-005	0.00000E+000	-4.43500E-001	8.01827E-004	10	...........
	114	0.23	-4.43120E-001	-9.30849E-005	0.00000E+000	-4.43000E-001	7.93494E-004	10	...........
	115	0.232	-4.42607E-001	-9.32516E-005	0.00000E+000	-4.42500E-001	8.10160E-004	10	...........
	116	0.234	-4.42149E-001	-9.36683E-005	0.00000E+000	-4.42000E-001	7.97660E-004	10	...........
	117	0.236	-4.41591E-001	-9.34183E-005	0.00000E+000	-4.41500E-001	7.76827E-004	10	...........
	118	0.238	-4.41082E-001	-9.44183E-005	0.00000E+000	-4.41000E-001	8.14327E-004	10	...........
	119	0.24	-4.40612E-001	-9.37516E-005	0.00000E+000	-4.40500E-001	7.93494E-004	10	...........
	120	0.242	-4.40074E-001	-9.44183E-005	0.00000E+000	-4.40000E-001	8.05993E-004	10	...........
	121	0.244	-4.39703E-001	-9.34183E-005	0.00000E+000	-4.39500E-001	7.97660E-004	10	...........
	122	0.246	-4.39116E-001	-9.38350E-005	0.00000E+000	-4.39000E-001	7.97660E-004	10	...........
	123	0.248	-4.38578E-001	-9.39183E-005	0.00000E+000	-4.38500E-001	7.93494E-004	10	...........
	124	0.25	-4.38182E-001	-9.28349E-005	0.00000E+000	-4.38000E-001	8.01827E-004	10	...........
	125	0.252	-4.37599E-001	-9.44183E-005	0.00000E+000	-4.37500E-001	7.51828E-004	10	...........
	126	0.254	-4.37162E-001	-9.32516E-005	0.00000E+000	-4.37000E-001	7.85160E-004	10	...........
	127	0.256	-4.36649E-001	-9.35849E-005	0.00000E+000	-4.36500E-001	7.55994E-004	10	...........
	128	0.258	-4.36095E-001	-9.31683E-005	0.00000E+000	-4.36000E-001	8.05993E-004	10	...........
	129	0.26	-4.35628E-001	-9.41683E-005	0.00000E+000	-4.35500E-001	7.93494E-004	10	...........
	130	0.262	-4.35158E-001	-9.42516E-005	0.00000E+000	-4.35000E-001	8.14327E-004	10	...........
	131	0.264	-4.34570E-001	-9.44183E-005	0.00000E+000	-4.34500E-001	7.85160E-004	10	...........
	132	0.266	-4.34170E-001	-9.30849E-005	0.00000E+000	-4.34000E-001	7.80994E-004	10	...........
	133	0.268	-4.33595E-001	-9.34183E-005	0.00000E+000	-4.33500E-001	8.10160E-004	10	...........
	134	0.27	-4.33108E-001	-9.42516E-005	0.00000E+000	-4.33000E-001	7.93494E-004	10	...........
	135	0.272	-4.32616E-001	-9.30016E-005	0.00000E+000	-4.32500E-001	8.14327E-004	10	...........
	136	0.274	-4.32099E-001	-9.31683E-005	0.00000E+000	-4.32000E-001	7.80994E-004	10	...........
	137	0.276	-4.31645E-001	-9.30016E-005	0.00000E+000	-4.31500E-001	7.76827E-004	10	...........
	138	0.278	-4.31116E-001	-9.33349E-005	0.00000E+000	-4.31000E-001	7.93494E-004	10	...........
	139	0.28	-4.30658E-001	-9.30016E-005	0.00000E+000	-4.30500E-001	7.85160E-004	10	...........
	140	0.282	-4.30170E-001	-9.33349E-005	0.00000E+000	-4.30000E-001	7.97660E-004	10	...........
	141	0.284	-4.29603E-001	-9.30849E-005	0.00000E+000	-4.29500E-001	7.76827E-004	10	...........
	142	0.286	-4.29108E-001	-9.32516E-005	0.00000E+000	-4.29000E-001	8.01827E-004	10	...........
	143	0.288	-4.28603E-001	-9.23349E-005	0.00000E+000	-4.28500E-001	7.89327E-004	10	...........
	144	0.29	-4.28095E-001	-9.27516E-005	0.00000E+000	-4.28000E-001	7.85160E-004	10	...........
	145	0.292	-4.27645E-001	-9.29183E-005	0.00000E+000	-4.27500E-001	7.89327E-004	10	...........
	146	0.294	-4.27124E-001	-9.28349E-005	0.00000E+000	-4.27000E-001	7.85160E-004	10	...........
	147	0.296	-4.26616E-001	-9.25849E-005	0.00000E+000	-4.26500E-001	7.80994E-004	10	...........
	148	0.298	-4.26133E-001	-9.23349E-005	0.00000E+000	-4.26000E-001	7.85160E-004	10	...........
	149	0.3	-4.25645E-001	-9.24182E-005	0.00000E+000	-4.25500E-001	7.51828E-004	10	...........
	150	0.302	-4.25112E-001	-9.22516E-005	0.00000E+000	-4.25000E-001	8.18493E-004	10	...........
	151	0.304	-4.24604E-001	-9.17515E-005	0.00000E+000	-4.24500E-001	7.85160E-004	10	...........
	152	0.306	-4.24116E-001	-9.21682E-005	0.00000E+000	-4.24000E-001	8.18493E-004	10	...........
	153	0.308	-4.23645E-001	-9.22516E-005	0.00000E+000	-4.23500E-001	7.97660E-004	10	...........
	154	0.31	-4.23112E-001	-9.27516E-005	0.00000E+000	-4.23000E-001	8.05993E-004	10	...........
	155	0.312	-4.22645E-001	-9.25849E-005	0.00000E+000	-4.22500E-001	7.89327E-004	10	...........
	156	0.314	-4.22166E-001	-9.21682E-005	0.00000E+000	-4.22000E-001	7.85160E-004	10	...........
	157	0.316	-4.21604E-001	-9.24182E-005	0.00000E+000	-4.21500E-001	7.93494E-004	10	...........
	158	0.318	-4.21179E-001	-9.24182E-005	0.00000E+000	-4.21000E-001	7.89327E-004	10	...........
	159	0.32	-4.20612E-001	-9.22516E-005	0.00000E+000	-4.20500E-001	7.89327E-004	10	...........
	160	0.322	-4.20037E-001	-9.27516E-005	0.00000E+000	-4.20000E-001	7.72661E-004	10	...........
	161	0.324	-4.19641E-001	-9.23349E-005	0.00000E+000	-4.19500E-001	7.85160E-004	10	...........
	162	0.326	-4.19129E-001	-9.23349E-005	0.00000E+000	-4.19000E-001	7.85160E-004	10	...........
	163	0.328	-4.18608E-001	-9.25016E-005	0.00000E+000	-4.18500E-001	7.60161E-004	10	...........
	164	0.33	-4.18133E-001	-9.20015E-005	0.00000E+000	-4.18000E-001	7.97660E-004	10	...........
	165	0.332	-4.17612E-001	-9.15015E-005	0.00000E+000	-4.17500E-001	7.93494E-004	10	...........
	166	0.334	-4.17187E-001	-9.15015E-005	0.00000E+000	-4.17000E-001	7.93494E-004	10	...........
	167	0.336	-4.16591E-001	-9.16682E-005	0.00000E+000	-4.16500E-001	7.89327E-004	10	...........
	168	0.338	-4.16104E-001	-9.16682E-005	0.00000E+000	-4.16000E-001	8.14327E-004	10	...........
	169	0.34	-4.15716E-001	-9.20849E-005	0.00000E+000	-4.15500E-001	8.10160E-004	10	...........
	170	0.342	-4.15104E-001	-9.13349E-005	0.00000E+000	-4.15000E-001	7.68494E-004	10	...........
	171	0.344	-4.14633E-001	-9.17515E-005	0.00000E+000	-4.14500E-001	8.14327E-004	10	...........
	172	0.346	-4.14195E-001	-9.14182E-005	0.00000E+000	-4.14000E-001	7.93494E-004	10	...........
	173	0.348	-4.13629E-001	-9.11682E-005	0.00000E+000	-4.13500E-001	7.72661E-004	10	...........
	174	0.35	-4.13133E-001	-9.15015E-005	0.00000E+000	-4.13000E-001	7.93494E-004	10	...........
	175	0.352	-4.12625E-001	-9.15015E-005	0.00000E+000	-4.12500E-001	7.93494E-004	10	...........
	176	0.354	-4.12120E-001	-9.12515E-005	0.00000E+000	-4.12000E-001	7.97660E-004	10	...........
	177	0.356	-4.11641E-001	-9.16682E-005	0.00000E+000	-4.11500E-001	8.10160E-004	10	...........
	178	0.358	-4.11141E-001	-9.05015E-005	0.00000E+000	-4.11000E-001	7.80994E-004	10	...........
	179	0.36	-4.10633E-001	-9.15015E-005	0.00000E+000	-4.10500E-001	7.93494E-004	10	...........
	180	0.362	-4.10158E-001	-9.10848E-005	0.00000E+000	-4.10000E-001	7.80994E-004	10	...........
	181	0.364	-4.09620E-001	-9.09182E-005	0.00000E+000	-4.09500E-001	7.76827E-004	10	...........
	182	0.366	-4.09179E-001	-9.14182E-005	0.00000E+000	-4.09000E-001	7.80994E-004	10	...........
	183	0.368	-4.08616E-001	-9.10848E-005	0.00000E+000	-4.08500E-001	8.05993E-004	10	...........
	184	0.37	-4.08100E-001	-9.11682E-005	0.00000E+000	-4.08000E-001	7.89327E-004	10	...........
	185	0.372	-4.07729E-001	-9.10015E-005	0.00000E+000	-4.07500E-001	7.89327E-004	10	...........
	186	0.374	-4.07154E-001	-9.12515E-005	0.00000E+000	-4.07000E-001	7.89327E-004	10	...........
	187	0.376	-4.06604E-001	-9.09182E-005	0.00000E+000	-4.06500E-001	7.97660E-004	10	...........
	188	0.378	-4.06187E-001	-9.15849E-005	0.00000E+000	-4.06000E-001	8.01827E-004	10	...........
	189	0.38	-4.05587E-001	-9.08348E-005	0.00000E+000	-4.05500E-001	7.72661E-004	10	...........
	190	0.382	-4.05150E-001	-9.10015E-005	0.00000E+000	-4.05000E-001	7.97660E-004	10	...........
	191	0.384	-4.04633E-001	-9.08348E-005	0.00000E+000	-4.04500E-001	7.85160E-004	10	...........
	192	0.386	-4.04116E-001	-9.09182E-005	0.00000E+000	-4.04000E-001	7.85160E-004	10	...........
